"","company_name","investor_name"
"13933","Navdy","Upfront Ventures"
"13934","Navdy","Wareness.io"
"13935","Navidea Biopharmaceuticals","CRG"
"13936","Navigating Cancer","Merck Global Health Innovation Fund"
"13937","Navigating Cancer","ORIX USA Corporation"
"13938","Navigating Cancer","Rustic Canyon Partners"
"13939","Naya Health","NewGen Venture Partners"
"13940","Nayam Innovations","Villgro"
"13941","Nayi Disha Studios","Ajay Relan"
"13942","NBA Math Hoops","co.lab"
"13943","NBE-Therapeutics","Boehringer Ingelheim Venture Fund"
"13944","nCino","Gene Ludwig"
"13945","nCino","Insight Venture Partners"
"13946","nCino","Jeff Horing"
"13947","nCino","John Mack"
"13948","nCino","Salesforce Ventures"
"13949","nCino","Wellington Management"
"13950","Ncite Neuromedia","Emerge Education"
"13951","nCube Smart Home","Wayra"
"13952","nDreams","Mercia Technologies"
"13953","Near.in","Akash Agarwal"
"13954","Near.in","Anupam Mittal"
"13955","Near.in","Himanshu Aggarwal"
"13956","Near.in","Manish Vij"
"13957","nearestfirst","Bjørn Braaten"
"13958","nearestfirst","Erik Saether"
"13959","Nearex","Beenos Partners"
"13960","Nearex","Tata Capital"
"13961","Nearex","Xinvesco"
"13962","Nearpod","Arsenal Venture Partners"
"13963","Nearpod","Cito Ventures"
"13964","Nearpod","co.lab"
"13965","Nearpod","Deborah Quazzo"
"13966","Nearpod","Emerson Collective"
"13967","Nearpod","Jennifer Carolan"
"13968","Nearpod","John S. and James L. Knight Foundation"
"13969","Nearpod","Krillion Ventures"
"13970","Nearpod","Marc Benioff"
"13971","Nearpod","Reach Capital"
"13972","Nearpod","Reach Ventures"
"13973","Nearpod","Rothenberg Ventures"
"13974","Nearpod","StartX"
"13975","Nearpod","Storm Ventures"
"13976","Nebulab","Techstars"
"13977","Nectar Flowers","Black Swan Ventures"
"13978","Needo Industries Pvt. Ltd.","Justina Wong"
"13979","Neft","John Mack"
"13980","Neft","John Sculley"
"13981","Neft","Kevin Knight"
"13982","Neighborly","500 Startups"
"13983","Neighborly","Bee Partners"
"13984","Neighborly","Formation 8"
"13985","Neighborly","Maven Ventures"
"13986","Neighborly","Sound Ventures"
"13987","Neighborly","Structure Capital"
"13988","Nemo","SOSV"
"13989","NEMUS Bioscience","Midtown Partners"
"13990","Neo Networks","SOSV"
"13991","Neo Technology","Conor Venture Partners"
"13992","Neo Technology","Creandum"
"13993","Neo Technology","Dawn Capital"
"13994","Neo Technology","Eight Roads Ventures"
"13995","Neo Technology","Sunstone Capital"
"13996","Neoantigenics","IrishAngels"
"13997","NeoChord","Baird Capital"
"13998","NeoChord","CHV Capital"
"13999","NeoChord","Deerfield Capital Management"
"14000","NeoChord","Heron Capital"
"14001","NeoChord","Hopen Life Science Ventures"
"14002","NeoChord","TGap Ventures"
"14003","Neoclinical","Carthona Capital"
"14004","Neogrowth","Accion Frontier"
"14005","Neogrowth","Aspada"
"14006","Neogrowth","Khosla Impact"
"14007","Neogrowth","Omidyar Network"
"14008","Neogrowth","Social Venture Partners"
"14009","Neokami Inc.","Josef Brunner"
"14010","Neokami Inc.","Tom Noonan"
"14011","Neon Therapeutics","Access Industries"
"14012","Neon Therapeutics","Clal Biotechnology"
"14013","Neon Therapeutics","Third Rock Ventures"
"14014","Neotrade Analytics","Rainmatter"
"14015","Nerd Skincare","SOSV"
"14016","NerdWallet","iGlobe Partners"
"14017","NerdWallet","IVP"
"14018","NerdWallet","Joe Montana"
"14019","NerdWallet","RRE Ventures"
"14020","NerdWallet","Sean Black"
"14021","NerdWallet","Silicon Valley Bank"
"14022","Nervana Systems","Allen & Company"
"14023","Nervana Systems","AME Cloud Ventures"
"14024","Nervana Systems","CME Group"
"14025","Nervana Systems","Data Collective"
"14026","Nervana Systems","Draper Fisher Jurvetson (DFJ)"
"14027","Nervana Systems","Fuel Capital"
"14028","Nervana Systems","Lux Capital"
"14029","Nervana Systems","Omidyar Network"
"14030","Nervana Systems","Playground Global"
"14031","Ness Clothing","YFM Equity Partners"
"14032","Nest Wealth","Metroland Media Group"
"14033","NestAway","Flipkart"
"14034","NestAway","IDG Ventures India"
"14035","NestAway","InMobi"
"14036","NestAway","Tiger Global Management"
"14037","Nestegg Biotech","Startupbootcamp"
"14038","Nestigator.com","Velocity Street Ventures"
"14039","Nestio","David Cohen"
"14040","Nestio","Freestyle Capital"
"14041","Nestio","Joanne Wilson"
"14042","Nestio","Scout Ventures"
"14043","Nestio","Techstars"
"14044","Nestio","Trinity Ventures"
"14045","nestpick","Enern"
"14046","nestpick","Mangrove Capital Partners"
"14047","nestpick","Rocket Internet"
"14048","Netafim","HSBC"
"14049","Netafim","Israel Discount Bank"
"14050","Netafim","Migdal Insurance and Financial Holdings"
"14051","Netafim","Mizrahi Tefahot Bank"
"14052","Netafim","Union Bank of Israel"
"14053","Netatmo","Bpifrance"
"14054","Netatmo","Iris Capital"
"14055","Netatmo","Legrand"
"14056","NetBase Solutions","Altos Venture"
"14057","NetBase Solutions","ORIX Ventures"
"14058","NetBase Solutions","Spring Lake Equity Partners"
"14059","NetBase Solutions","Thomvest Ventures"
"14060","NetBase Solutions","WestSummit Capital"
"14061","Netbeast","Plug and Play Spain"
"14062","Netbeast","Wayra"
"14063","Netberg","Seedrs"
"14064","netBlazr","David Abrams"
"14065","netBlazr","Jeffrey P. Parker"
"14066","NetDragon Education","IDG Capital Partners"
"14067","NetDragon Education","Vertex Ventures"
"14068","Netlift","Cycle Capital"
"14069","Netlift","Ecofuel"
"14070","Netmeds.com","OrbiMed Advisors"
"14071","Netology Group","Buran Venture Capital"
"14072","Netology Group","Inventure Partners"
"14073","Netra Inc","Drew Volpe"
"14074","Netra Inc","Joe Caruso"
"14075","Netra Inc","Marek Olszewski"
"14076","Netra Inc","Mark Cuban"
"14077","Netra Inc","Michael Fleischman"
"14078","Netra Inc","Michael Mark"
"14079","Netra Inc","Michael Zelnick"
"14080","Netra Inc","Rene Reinsberg"
"14081","Netra Inc","Rob May"
"14082","Netra Inc","Techstars"
"14083","Netsertive, Inc","Babson Capital Management"
"14084","Netsertive, Inc","Greycroft Partners"
"14085","Netsertive, Inc","Harbert Venture Partners"
"14086","Netsertive, Inc","River Cities Capital Funds"
"14087","Netsertive, Inc","RRE Ventures"
"14088","Netshow.me","Wayra"
"14089","Netskope","Accel"
"14090","Netskope","Iconiq Capital"
"14091","Netskope","Lightspeed Venture Partners"
"14092","Netskope","Social Capital"
"14093","Network Contract Solutions","Mainsail Partners"
"14094","neuehouse","Cava Capital"
"14095","neuehouse","Great Eagle Holdings"
"14096","Neumob","Accel"
"14097","Neumob","Ben Narasin"
"14098","Neumob","Eniac Ventures"
"14099","Neumob","Enspire Capital"
"14100","Neumob","Gokul Rajaram"
"14101","Neumob","Lightbank"
"14102","Neumob","Menlo Ventures"
"14103","Neumob","Plug & Play Ventures"
"14104","Neumob","PradoSV"
"14105","Neumob","Rob Glaser"
"14106","Neumob","Shasta Ventures"
"14107","Neumob","SV FRONTIER"
"14108","Neumob","Tien Tzuo"
"14109","Neumob","TriplePoint Capital"
"14110","Neura","Microsoft Ventures"
"14111","Neural Analytics","UCLA VC Fund"
"14112","Neuranet","Real Ventures"
"14113","Neuravi","Delta Partners"
"14114","Neuravi","Fountain Healthcare Partners"
"14115","Neuravi","Life Sciences Partners"
"14116","Neuravi","Western Development Commission"
"14117","NeuRecall","Accelerator Centre"
"14118","NeuRecall","Federal Economic Development Agency"
"14119","NeuRecall","Mitacs"
"14120","NeuRecall","Natural Sciences and Engineering Research Council of Canada (NSERC)"
"14121","Neurence","Invoke Capital Partners"
"14122","NeuroLutions","Ascension Ventures"
"14123","NeuroLutions","BioGenerator"
"14124","NeuroLutions","Prolog Ventures"
"14125","Neuromod Devices","Fountain Healthcare Partners"
"14126","Neuron Therapeutics","The Column Group"
"14127","Neuronetics","GE Ventures"
"14128","Neuronetics","Investor Growth Capital"
"14129","Neuronetics","New Leaf Venture Partners"
"14130","Neuronetics","ONSET Ventures"
"14131","Neuronetics","Pfizer Venture Investments"
"14132","Neuronetics","Polaris Partners"
"14133","Neuronetics","Quaker BioVentures"
"14134","Neuronetics","Three Arch Partners"
"14135","NeuroVigil","Draper Fisher Jurvetson (DFJ)"
"14136","NeuroVigil","Elon Musk"
"14137","NeuroVigil","Howard Morgan"
"14138","NeuroVigil","Tim Draper"
"14139","NeuroVigil","Zone Ventures"
"14140","NeuWave Medical","H.I.G. BioVentures"
"14141","NeuWave Medical","State of Wisconsin Investment Board"
"14142","NEUWAY Pharma","Kreditanstalt fuer Wideraufbau Bankengruppe"
"14143","NEUWAY Pharma","Wellington Partners"
"14144","Neverfrost","Newfund"
"14145","New Constructs","SixThirty - FinTech Accelerator"
"14146","New Haven Pharmaceuticals","Horizon Technology Finance"
"14147","New Matter","Alsop Louie Partners"
"14148","New Matter","Dolby Family Ventures"
"14149","New Matter","First Round"
"14150","New Matter","frogVentures"
"14151","New Signature","Columbia Capital"
"14152","New Soda","Angels Den"
"14153","New Story Charity","Y Combinator"
"14154","New Wave Foods","SOSV"
"14155","NewCo","Bloomberg Beta"
"14156","NewCo","Transmedia Capital"
"14157","Newgen Internet Networks","Batlivala & Karani Securities"
"14158","Newgen Internet Networks","Blume Ventures"
"14159","Newgen Internet Networks","Nikunj Jhaveri"
"14160","Newgen Internet Networks","Ventureworks India"
"14161","Newgen Payments","Jan Manten"
"14162","Neworld,inc.","CyberAgent Ventures"
"14163","News Deeply","Fresco Capital"
"14164","News Deeply","Granatus Ventures"
"14165","News Deeply","HIVE"
"14166","News Deeply","Omidyar Network"
"14167","News Navigator","XLR8UH"
"14168","NewsCred","FirstMark Capital"
"14169","NewsCred","FTV Capital"
"14170","NewsCred","InterWest Partners"
"14171","NewsCred","Mayfield Fund"
"14172","Newsela","Kleiner Perkins Caufield & Byers"
"14173","Newsela","Owl Ventures, LP"
"14174","Newsela","Women's Venture Capital Fund"
"14175","NewsHunt","Falcon Edge Capital"
"14176","NewsHunt","Matrix Partners India"
"14177","NewsHunt","Omidyar Network"
"14178","NewsHunt","Sequoia Capital"
"14179","Newsio","Lars seier Christensen"
"14180","Newsreps","Andreas Carlsson"
"14181","Newsreps","HHIAB"
"14182","Newsreps","Newsreports group"
"14183","Newsreps","Niklas Bergman"
"14184","NewStore","General Catalyst Partners"
"14185","NewStore","Stephan Schambach"
"14186","NewsWhip","500 Startups"
"14187","NewsWhip","AIB Seed Capital Fund"
"14188","NewsWhip","Angus McMillian"
"14189","NewsWhip","Armando Biondi"
"14190","NewsWhip","Associated Press"
"14191","NewsWhip","Dublin Business Innovation Centre"
"14192","NewsWhip","flight.vc"
"14193","NewsWhip","Jim Mullins"
"14194","NewsWhip","MATTER"
"14195","NewsWhip","Meridian Growth Capital"
"14196","NewsWhip","Sam Perry"
"14197","NewsWhip","Shane Naughton"
"14198","NewsWhip","Social Starts"
"14199","NewsWhip","the SaaS Syndicate"
"14200","NewsWhip","Tribal.vc"
"14201","NewsWhip","ZenStone Venture Capital"
"14202","Nex","Blibros"
"14203","Nexar","Aleph Venture Capital"
"14204","Nexar","Slow Ventures"
"14205","Nexercise","Militello Capital"
"14206","NexGear","GrowX Venture Management"
"14207","NexGear","Powai Lake Ventures"
"14208","Nexgenia","Alliance of Angels"
"14209","Nexkey, Inc.","K9 Ventures"
"14210","Nexkey, Inc.","Upfront Ventures"
"14211","Nexosis","Rev1 Ventures"
"14212","Nextbit Systems","Dentsu Ventures"
"14213","NextCommerce","Asia Pacific Internet Group"
"14214","NextCommerce","Investment AB Kinnevik"
"14215","NextCommerce","Tengelmann Ventures"
"14216","Nextdoor","Insight Venture Partners"
"14217","Nextdoor","Redpoint Ventures"
"14218","Nextdoor","Valor Capital Group"
"14219","NextEV","Hillhouse Capital Group"
"14220","NextEV","Joy Capital"
"14221","NextEV","Sequoia Capital"
"14222","NextEV","Tencent Holdings"
"14223","NextGen","Mumbai Angels"
"14224","NextGen Angels","J. Hunt Holdings"
"14225","NextGen Healthcare Information Systems","Mumbai Angels"
"14226","NextHealth Technologies","Daniel Spirek"
"14227","NextHealth Technologies","James Bradley"
"14228","NextHealth Technologies","Peter Everett"
"14229","NextHealth Technologies","Point B Capital"
"14230","NextHealth Technologies","Trace Devanny"
"14231","NextImage Medical","Trinity Capital Investment"
"14232","NextInput","Band of Angels"
"14233","NextInput","Intel Capital"
"14234","NextInput","Steve Nasiri"
"14235","NextInput","Takata Holdings"
"14236","NextLesson","Drew Houston"
"14237","NextLesson","flight.vc"
"14238","NextLesson","James Hong"
"14239","NextLesson","Jeremy Stoppelman"
"14240","NextLesson","Marc Bell Ventures"
"14241","NextLesson","Marc Benioff"
"14242","NextLesson","Marissa Mayer"
"14243","NextLesson","Michael Birch"
"14244","NextLesson","Nirav Tolia"
"14245","NextLesson","Thomas Layton"
"14246","NextMart","TURN8 Seed Accelerator"
"14247","Nexto","Slovene Enterprise Fund"
"14248","NEXTracker","SJF Ventures"
"14249","NextVR","Comcast Ventures"
"14250","NextVR","Dick Clark Productions"
"14251","NextVR","Formation 8"
"14252","NextVR","Peter Guber"
"14253","NextVR","RSE Ventures"
"14254","NextVR","The Madison Square Garden Company"
"14255","NextVR","Time Warner Investments"
"14256","Nextwin Srl","LVenture Group"
"14257","Nexus eWater","ANU Connect Ventures"
"14258","Nexus eWater","QuestMark Partners"
"14259","Nexus eWater","Thomas Reeves Hitchner"
"14260","NexWafe","Fraunhofer Venture"
"14261","NFWare","Almaz Capital"
"14262","NFWare","Maxfield Capital"
"14263","NFWare","Telefonica"
"14264","NG1Technologies","Band of Angels"
"14265","NG1Technologies","Sun Strategies"
"14266","NGDATA","Capricorn Venture Partners"
"14267","NGDATA","Idinvest Partners"
"14268","NGDATA","Nausicaa Ventures"
"14269","NGDATA","SmartFin Capital"
"14270","NGTronix Industries","Accelerator Centre"
"14271","NI-O Toys","LearnLaunchX"
"14272","Niantic Inc.","Google"
"14273","Niantic Inc.","Nintendo"
"14274","Niantic Inc.","Pokémon"
"14275","Niara, Inc.","Index Ventures"
"14276","Niara, Inc.","New Enterprise Associates"
"14277","Niara, Inc.","Venrock"
"14278","Nickis.com","European Media Holding (EMH)"
"14279","Niffler","SAIF Partners"
"14280","Night Owl","Chris Risley"
"14281","Night Owl","Ivan O’Sullivan"
"14282","Nightingale","Jaan Tallinn"
"14283","Nightingale","Keith Rabois"
"14284","Nightingale","Maverick Capital"
"14285","Nightingale","StartX"
"14286","Nightingale","Y Combinator"
"14287","NightstaRx","New Enterprise Associates"
"14288","NightstaRx","Syncona Partners LLP."
"14289","NightStay","Bedrock Ventures"
"14290","NightStay","Rajesh Sawhney"
"14291","NightStay","Shailesh Vickarm Singh"
"14292","niki.ai","Unilazer Ventures"
"14293","Nikola Labs","IKOVE Capital Partners"
"14294","Nikola Labs","Ohio Third Frontier"
"14295","Nikola Labs","Proton Enterprises"
"14296","Nimber","SJP Holdings"
"14297","Nimble Collective","UCLA VC Fund"
"14298","Nimble Wireless","Prime Venture Partners"
"14299","NimbleDroid","Social Starts"
"14300","Nimbus Therapeutics","Atlas Venture"
"14301","Nimbus Therapeutics","Bill Gates"
"14302","Nimbus Therapeutics","Lightstone Ventures"
"14303","Nimbus Therapeutics","Lilly Ventures"
"14304","Nimbus Therapeutics","Pfizer Venture Investments"
"14305","Nimbus Therapeutics","SR One"
"14306","Ninebot","Intel Capital"
"14307","Ninebot","Sequoia Capital"
"14308","Ninebot","Shunwei Foundation"
"14309","Ninebot","WestSummit Capital"
"14310","Ninebot","Xiaomi"
"14311","NinePoint Medical","Horizon Technology Finance"
"14312","Nineteenth Amendment","Brand Foundry Ventures"
"14313","Ninja Logistics","Monk’s Hill Ventures"
"14314","Ninja Metrics","Manatt Venture Fund"
"14315","Ninja Metrics","Third Wave Digital"
"14316","Ninox Medical","Merieux Developpement"
"14317","Ninox Medical","Pitango Venture Capital"
"14318","Ninox Medical","Xenia Venture Capital"
"14319","Ninu","Hax"
"14320","Nitrio","Mike Greenfield"
"14321","Nitrio","Pejman Mar Ventures"
"14322","Nitrio","zPark Capital"
"14323","Niu.com","GGV Capital"
"14324","Niume Limited","MakingIdeasBusiness"
"14325","Niume Limited","SyndicateRoom"
"14326","Nivaata Systems Pvt Ltd","Blume Ventures"
"14327","Nivaata Systems Pvt Ltd","Vamm Capital"
"14328","NKD","Grovepoint Capital"
"14329","NKD","Hayfin Capital Management"
"14330","NMRKT","New York Venture Partners"
"14331","NMRKT","Samothrace Partners"
"14332","No More Filing","Seedrs"
"14333","Nobl","Linseed Capital"
"14334","Nobl","Nebraska Angel Network"
"14335","Nobl","Nelnet"
"14336","NoBroker","Fulcrum Ventures"
"14337","NoBroker","SAIF Partners"
"14338","NociTech","Seed Capital"
"14339","Nod","Atlantic Bridge"
"14340","Nod","Nautilus Venture Partners"
"14341","Nod","Nautilus Ventures"
"14342","Nod","PointGuard Ventures"
"14343","Nod","Walden Riverwood Ventures"
"14344","NodePrime","Crosslink Capital"
"14345","NodePrime","Ericsson Venture Partners"
"14346","NodePrime","Formation 8"
"14347","NodePrime","Menlo Ventures"
"14348","NodePrime","New Enterprise Associates"
"14349","NodePrime","TEEC Angel Fund"
"14350","NodeSource","Crosslink Capital"
"14351","NodeSource","Marc Bell Ventures"
"14352","NodeSource","Open Source Syndicate"
"14353","NodeSource","Resolute.vc"
"14354","Noitom","Haitong Kaiyuan Investment"
"14355","Noitom","Legend Capital"
"14356","Nok Nok Labs","DCM"
"14357","Nok Nok Labs","DDS"
"14358","Nok Nok Labs","DoCoMo Capital"
"14359","Nok Nok Labs","Lenovo"
"14360","Nok Nok Labs","ONSET Ventures"
"14361","Nok Nok Labs","Raven Venture Partners"
"14362","Nok Nok Labs","Raven Ventures Australia"
"14363","Nok Nok Labs","Thundersoft"
"14364","Nomacorc","Triangle Capital Corporation"
"14365","Nomful, Inc.","DreamIt Ventures"
"14366","NomNom Insights","Faber Ventures"
"14367","NomNom Insights","Techstars"
"14368","Noninvasix","TMCx Accelerator"
"14369","Noodle Play","Ambarish Ray"
"14370","Noodle Play","Elliot Stechman"
"14371","Noodle Play","Gautam Sinha"
"14372","Noom","Hanmi IT"
"14373","Noom","InterVest"
"14374","Noom","LB Investment"
"14375","Noom","Qualcomm Ventures"
"14376","Noom","RRE Ventures"
"14377","Noom","Translink Capital"
"14378","Noom","Venture Capital Firms"
"14379","Nordcap","NFT VENTURES"
"14380","Nordic Power Convertors","Seed Capital"
"14381","NoRedInk","Fresco Capital"
"14382","NoRedInk","Hyde Park Venture Partners"
"14383","NoRedInk","Kapor Capital"
"14384","NoRedInk","Math Venture Partners"
"14385","NoRedInk","Mitch Kapor"
"14386","NoRedInk","Rethink Education"
